id,in_reply_to_status_id,created_at,text
500386248284831746,500341884678836224,Fri Aug 15 20:59:12 +0000 2014,"@TheDailyEdge ""Unfortunately ""there is no proof he did that and witnesses who say he didn't go for the gun. Perhaps we should wait for facts"
500342822059646976,500341884678836224,Fri Aug 15 18:06:39 +0000 2014,@TheDailyEdge lol
500341884678836224,,Fri Aug 15 18:02:55 +0000 2014,"Hobby Lobby asks #Ferguson PD for clarification: ""We thought chopping off someone's hand was the maximum penalty for shoplifting"""
500343086988677120,500341884678836224,Fri Aug 15 18:07:42 +0000 2014,Funny. Unfortunately wrestling a cops gun away would have gotten you shot 50 yrs ago & it will get you shot 50 yrs from now. @TheDailyEdge
500346621801295872,500341884678836224,Fri Aug 15 18:21:45 +0000 2014,@TheDailyEdge terrible attempt at humor. Shame on you.
500344330046152705,500341884678836224,Fri Aug 15 18:12:38 +0000 2014,@TheDailyEdge That's only in countries that need to be converted!
500460605686677504,500341884678836224,Sat Aug 16 01:54:41 +0000 2014,@TheDailyEdge @Rae_B88 so bad...
500349107672580096,500341884678836224,Fri Aug 15 18:31:37 +0000 2014,@TheDailyEdge ... That's just plain funny.
500489755373862913,500460605686677504,Sat Aug 16 03:50:30 +0000 2014,@holliscomputer @TheDailyEdge you know that was funny!
500405557602553857,500341884678836224,Fri Aug 15 22:15:56 +0000 2014,@TheDailyEdge @marcylauren   Good one!
500348365746737152,500347114975944705,Fri Aug 15 18:28:41 +0000 2014,@CNNVideo oh please CNN cut the bullshit😒😒 them dirty ass cops will say anything
500356893584683008,500356561349267456,Fri Aug 15 19:02:34 +0000 2014,@1984_levin @JMC2488 @Natetastic1187 @TheSabber right question who initiated it and since he robbed a store he's already the guilty party
500395965962932224,,Fri Aug 15 21:37:49 +0000 2014,"@corbinbluwaffle @thelegendzion you guys made this a race issue,  to me white black or pink you go for a cop you're going down."
500372089967476736,500371547496796162,Fri Aug 15 20:02:57 +0000 2014,“@usmc1872: @BrwnSkinGirly @CNNVideo what about the FBI”👀
500371514127310850,500369339628126209,Fri Aug 15 20:00:40 +0000 2014,@BrwnSkinGirly @CNNVideo no need to thank im with u that stealing a 80cnt cigar shouldnt trump a kid who had a future. We all do stupid shit
500360127522693120,500359435911716864,Fri Aug 15 19:15:25 +0000 2014,"@BrwnSkinGirly the cop didnt know he was un armed he could have pulled out a gun and killed him, if he tazed him he could shot the cop."
500359435911716864,500358464325947393,Fri Aug 15 19:12:40 +0000 2014,@KoszikMeows if i were a cop & he was unarmed ummm hello .. So he must've left his taser in the car ... ?
500359510331248640,500356893584683008,Fri Aug 15 19:12:58 +0000 2014,@joefium9527 @TheSabber @1984_levin @JMC2488 @Natetastic1187 stealing
500382921476145152,500382101930143745,Fri Aug 15 20:45:59 +0000 2014,@robert10826 @CNNVideo again he could have paid for them
500356561349267456,500356062252650497,Fri Aug 15 19:01:15 +0000 2014,@JMC2488 @Natetastic1187 @TheSabber @joefium9527 I wasn't there either. All I know is that in situations like this it take two to dance.
500350549766971392,500350150452465664,Fri Aug 15 18:37:21 +0000 2014,"@JMC2488 @CNNVideo @joefium9527 He din do nuffin, he good boy he was on his way to college, just needed to get some blunt wraps on the way."
500358464325947393,500357701827039232,Fri Aug 15 19:08:48 +0000 2014,"@BrwnSkinGirly So if someone was coming at you and beating the fuck out of you threating your life, you wouldnt shoot them if you could?"
500350340324397056,500350150452465664,Fri Aug 15 18:36:31 +0000 2014,@JMC2488 @CNNVideo wouldn't hurt a fly I'm sure lol
500368570724155392,500367482679746560,Fri Aug 15 19:48:58 +0000 2014,"@PublicOffendor @CNNVideo did I say it was fake u , are u stupid or dumb? I said why show it now... 😒"
500369701240066048,500369339628126209,Fri Aug 15 19:53:27 +0000 2014,@Phillippman @CNNVideo thankyou exactly my point
500348806480035841,500347114975944705,Fri Aug 15 18:30:26 +0000 2014,@CNNVideo wheres the money if he robbed the place looks like a soda in that persons hand😴😴😴😴
500351069327998976,500350150452465664,Fri Aug 15 18:39:25 +0000 2014,@JMC2488 @CNNVideo @joefium9527 that's what I'm saying!
500360857826889728,,Fri Aug 15 19:18:19 +0000 2014,"@TheSabber @joefium9527 @1984_levin @JMC2488 @Natetastic1187 do you have no empathy? Stealing = jail, not being followed then killed"
500384274366070784,500383410766872576,Fri Aug 15 20:51:22 +0000 2014,@robert10826 @thelegendzion the officer who shot him didn't know that he was a suspect and that still doesn't justify him being shot
500356480432754689,500348806480035841,Fri Aug 15 19:00:55 +0000 2014,"@BrwnSkinGirly @CNNVideo there doesnt have to be money stolen/ just stolen itemsto be a robbery, they said it is robbery bc the use of force"
500388602350940160,500387834562244610,Fri Aug 15 21:08:34 +0000 2014,@robert10826 @thelegendzion there's no proof that he struggled with the cop
500389896792834049,500389197618761728,Fri Aug 15 21:13:42 +0000 2014,@robert10826 @thelegendzion there are eye witness accounts that he had his hands up there's no proof that he reached for the gun
500367139652784128,500366747506335744,Fri Aug 15 19:43:17 +0000 2014,“@PublicOffendor: @BrwnSkinGirly @CNNVideo yeah they faked the video LOL@your racist denial” oh please😴
500355271332757504,500352847351775234,Fri Aug 15 18:56:07 +0000 2014,@KoszikMeows @CNNVideo so they killed him for stealing chips and juice gtfoh😒 point is he was unarmed 😒😴😒
500359448531980288,500358715992969218,Fri Aug 15 19:12:43 +0000 2014,"@BrwnSkinGirly he felt threatened so he took action, not saying hes in the right but that what happen"
500367482679746560,500367139652784128,Fri Aug 15 19:44:38 +0000 2014,"@BrwnSkinGirly @CNNVideo did you see the video?
do you think the police faked the video? are you saying this ISNT Michael brown??

please"
500359658931232768,500356893584683008,Fri Aug 15 19:13:33 +0000 2014,@joefium9527 @TheSabber @1984_levin @JMC2488 @Natetastic1187 https://t.co/1x92Z7trGu
500355798568951808,500354607479259136,Fri Aug 15 18:58:13 +0000 2014,@JMC2488 @1984_levin @TheSabber @CNNVideo @joefium9527 did he deserve to die though?
500359422456393728,500356893584683008,Fri Aug 15 19:12:37 +0000 2014,@joefium9527 @TheSabber @1984_levin @JMC2488 @Natetastic1187 you all can go to hell. No one deserves to get shot for anything including
500382101930143745,500347833774374912,Fri Aug 15 20:42:44 +0000 2014,@kingpin7666 @CNNVideo you missed the part where he reaches in and takes these cigars? Passes them to his friend and takes some him self.POS
500395670562697218,,Fri Aug 15 21:36:39 +0000 2014,@corbinbluwaffle @thelegendzion are you really that stupid?  Blacks supporting blacks saying whatever and a cop -  who's believing who?
500356093801795585,500355271332757504,Fri Aug 15 18:59:23 +0000 2014,@BrwnSkinGirly @CNNVideo You do realize he didnt get shot because of that robbery? He was shot during protests and riots.
500354413827866624,500351354733617152,Fri Aug 15 18:52:43 +0000 2014,@JMC2488 @TheSabber @CNNVideo @joefium9527 That's a defense excuse when they can't defend their opinion logically.
500357905968033792,500356480432754689,Fri Aug 15 19:06:35 +0000 2014,@jarrodrossi @CNNVideo the picture isnt clear that could be anybody
500409091978969088,500408562779037696,Fri Aug 15 22:29:59 +0000 2014,@robert10826 @thelegendzion @corbinbluwaffle God bless you and your ignorance . Stay in your lane.
500348984347860992,500347114975944705,Fri Aug 15 18:31:08 +0000 2014,"@CNNVideo @CNN Nothing in that video provides concrete evidence of anything,much less any kind of justification for cops murdering anyone."
500408075816542208,500387351453921283,Fri Aug 15 22:25:57 +0000 2014,@robert10826 @thelegendzion @corbinbluwaffle photoshop lies
500360256359129089,500359422456393728,Fri Aug 15 19:15:56 +0000 2014,@t4bithafeline @joefium9527 @TheSabber @JMC2488 @Natetastic1187 By your logic armed robbers and mass shooters would be running free here.
500347712764518400,500347114975944705,Fri Aug 15 18:26:05 +0000 2014,@CNNVideo You guys are LATE with that video. It's been circulating for damn near 3 hours now.
500373096860487680,500371547496796162,Fri Aug 15 20:06:57 +0000 2014,@usmc1872 @BrwnSkinGirly @CNNVideo no offense 2 u sir but unless he was reaching 4 a gun then there was no reason for this to happen
500356909816631296,500356093801795585,Fri Aug 15 19:02:38 +0000 2014,@KoszikMeows @CNNVideo to make him look like the bad guy.. Since there is no real reason for why they did it.
500374119725031424,500373096860487680,Fri Aug 15 20:11:01 +0000 2014,@Phillippman @BrwnSkinGirly @CNNVideo no offense taken sir and normally I would agree with you but their is more to this story.
500366747506335744,500348365746737152,Fri Aug 15 19:41:43 +0000 2014,@BrwnSkinGirly @CNNVideo yeah they faked the video LOL@your racist denial
500387834562244610,500384204585435136,Fri Aug 15 21:05:31 +0000 2014,@thelegendzion @corbinbluwaffle WATCH THE VIDEO. He's not selling Girl Guide Cookies!! He steals from a store and struggles to leave.
500357394845560835,500356692560072704,Fri Aug 15 19:04:33 +0000 2014,"@BrwnSkinGirly  Yes which from the video, he looks like thug. They are trying to make it seem like he could have done something to the cop"
500352847351775234,500348806480035841,Fri Aug 15 18:46:29 +0000 2014,"@BrwnSkinGirly @CNNVideo so robbery can only be with money?Every time a black kid gets shot, all the black people say""He wasnt in the wrong"""
500357701827039232,500357394845560835,Fri Aug 15 19:05:46 +0000 2014,@KoszikMeows oh please even if he jacked the cop up they have other weapons besides a gun
500356235120873472,500355798568951808,Fri Aug 15 18:59:57 +0000 2014,@Natetastic1187 @JMC2488 @1984_levin @CNNVideo @joefium9527 perhaps
500391351997829120,,Fri Aug 15 21:19:29 +0000 2014,@corbinbluwaffle @thelegendzion Eyewitnesses in this gongshow dont mean much. He was portrayed as a great kid. He's a thief and violent.
500369339628126209,500368286027354113,Fri Aug 15 19:52:01 +0000 2014,"@BrwnSkinGirly @CNNVideo that being said, even if he committed the most awful crime on planet earth, he DID surrender. No reason to be shot."
500371833376350208,500369339628126209,Fri Aug 15 20:01:56 +0000 2014,@Phillippman @BrwnSkinGirly @CNNVideo this is just the beginning of the information!!!
500358411620716544,500358147689566208,Fri Aug 15 19:08:36 +0000 2014,@1984_levin @JMC2488 @Natetastic1187 @TheSabber who knows this wouldn't have happened if he didn't Rob a store tho
500387829005168641,500387351453921283,Fri Aug 15 21:05:29 +0000 2014,@robert10826 @corbinbluwaffle  where did you see videos of brown going for the officers gun? fox news?
500355777878835200,500354964838166528,Fri Aug 15 18:58:08 +0000 2014,"@BrwnSkinGirly @CNNVideo word, took a bullet for some swishers -.- we'll never know the whole story though"
500358410572156928,500357587997831169,Fri Aug 15 19:08:35 +0000 2014,@Jason__G99 @KoszikMeows @CNNVideo exactly
500385664458690560,,Fri Aug 15 20:56:53 +0000 2014,@corbinbluwaffle @thelegendzion HE WENT FOR HIS GUN - robbery or not. Don't fight a cop - that's what got him killed.
500348815061557248,,Fri Aug 15 18:30:28 +0000 2014,@corbinbluwaffle they found his red cap in the middle of the street and thats why people are jumping to the conclusion that it was him
500367128894005248,500350491550027776,Fri Aug 15 19:43:14 +0000 2014,@JMC2488 @joefium9527 @CNNVideo I don't care if #MikeBrown was rumning down the street with a stolen TV P.O. had no right to execute him!
500358715992969218,500358008979722243,Fri Aug 15 19:09:48 +0000 2014,@KoszikMeows he had no reason to shoot an unarmed person u sound ignorant 😴 enjoy ya day✌️
500359336359518208,500358715992969218,Fri Aug 15 19:12:16 +0000 2014,"@BrwnSkinGirly Fists are weapons, he could have done anything at anytime he did what he thought was right he has a family to go home to"
500408562779037696,500408075816542208,Fri Aug 15 22:27:53 +0000 2014,@RonnieBuford_ @thelegendzion @corbinbluwaffle Lol.  Ok keep stretching for this.  We will see the truth comes out.
500347833774374912,500347114975944705,Fri Aug 15 18:26:34 +0000 2014,@CNNVideo where is the robbery? All I see is a confrontation.
500654216239915008,500368570724155392,Sat Aug 16 14:44:01 +0000 2014,@BrwnSkinGirly @CNNVideo  WHY SHOW IT NOW???? because it is relevant you buffoon
500388535250079744,500384204585435136,Fri Aug 15 21:08:18 +0000 2014,@thelegendzion @corbinbluwaffle Videos don't lie and all the PRO-MICHAEL BROWN supporters need to back-peddle. So let's deflect back to Cops
500386073865125888,500385664458690560,Fri Aug 15 20:58:31 +0000 2014,@robert10826 @corbinbluwaffle here we have a male using a police description of what happened over 3 eyewitness accounts
500351276123979776,500348815061557248,Fri Aug 15 18:40:14 +0000 2014,@thelegendzion why don't they do an analysis to determine whether it's him or not instead of just making assumptions bc they're both black
500357862699192321,500356692560072704,Fri Aug 15 19:06:25 +0000 2014,@BrwnSkinGirly the cop shouldnt have shot him. but just because he was black people care. people kill each other everyday because someone
500356692560072704,500356093801795585,Fri Aug 15 19:01:46 +0000 2014,@KoszikMeows @CNNVideo to make him he look like a thug ? 😴
500356119932719104,500355777878835200,Fri Aug 15 18:59:29 +0000 2014,"“@TheSabber:  @CNNVideo word, took a bullet for some swishers we'll never know the whole story though” exactly they looking for an excuse"
500357587997831169,500356909816631296,Fri Aug 15 19:05:19 +0000 2014,@BrwnSkinGirly @KoszikMeows @CNNVideo It was to show his mentality. To prove that he isn't as innocent as anyone thought he was.
500348911404728320,500347114975944705,Fri Aug 15 18:30:51 +0000 2014,Doesn't matter. Cop still murdered him. We won't be distracted. @CNNVideo @Mofochronicles
500356545730084864,500356093801795585,Fri Aug 15 19:01:11 +0000 2014,@KoszikMeows @CNNVideo then why accuse him of a robbery if thats not why they killed him? Whats the point of bringing it up..
500396220951842817,,Fri Aug 15 21:38:50 +0000 2014,"@corbinbluwaffle @thelegendzion you wanna win so bad you can't see the facts,  and with that you to will make stupid decisions."
500357390299308032,500356297519165440,Fri Aug 15 19:04:32 +0000 2014,"@KoszikMeows @CNNVideo rather he was orange , purple or grey they  dead ass wrong ... If it were your relative u would feel different ."
500358008979722243,500356692560072704,Fri Aug 15 19:07:00 +0000 2014,"@BrwnSkinGirly stepped in the wrong part of town, but just because cop shot someone its bad. get over it."
500359548935614465,500358914416726016,Fri Aug 15 19:13:07 +0000 2014,@1984_levin police wouldn't shoot him if he didn't at least have a struggle with the cop he resisted arrest and the worst happened
500384144405192704,500355271332757504,Fri Aug 15 20:50:51 +0000 2014,@BrwnSkinGirly @KoszikMeows @CNNVideo #MichaelBrown He struggled with a cop and went for his gun - that's what got his a$$ killed
500358914416726016,500358411620716544,Fri Aug 15 19:10:36 +0000 2014,@joefium9527 Well robbing a store is one thing. If he wasn't armed than that could have gotten taken care of without risk to his life.
500387351453921283,500386073865125888,Fri Aug 15 21:03:35 +0000 2014,@thelegendzion @corbinbluwaffle Ya an eyewitnesses are the most reliable. Videos dont lie - pictures don't lie.
500361089704792065,500360256359129089,Fri Aug 15 19:19:14 +0000 2014,@1984_levin @joefium9527 @TheSabber @JMC2488 @Natetastic1187 still the 1900s
500356712704925697,500356062252650497,Fri Aug 15 19:01:51 +0000 2014,@JMC2488 @Natetastic1187 @TheSabber @CNNVideo Unless he was suicidal or something than that's different.
500357141488996352,500356889587499008,Fri Aug 15 19:03:33 +0000 2014,"@JMC2488 @1984_levin @Natetastic1187 @TheSabber ""witnesses"" have about 10 different story's"
500350502690115584,500347833774374912,Fri Aug 15 18:37:10 +0000 2014,@kingpin7666 @CNNVideo smh
500371547496796162,500348365746737152,Fri Aug 15 20:00:48 +0000 2014,@BrwnSkinGirly @CNNVideo what about the FBI
500479738964901889,500368570724155392,Sat Aug 16 03:10:42 +0000 2014,@BrwnSkinGirly @CNNVideo #idiot
500392313076871168,500391351997829120,Fri Aug 15 21:23:18 +0000 2014,@robert10826 @thelegendzion so that means he should be shot? You're not going to win this argument lmao
500358147689566208,500356889587499008,Fri Aug 15 19:07:33 +0000 2014,@JMC2488 @Natetastic1187 @TheSabber @joefium9527 I heard that he tried to grab the officers gun? Is this true?
500356297519165440,500355271332757504,Fri Aug 15 19:00:12 +0000 2014,"@BrwnSkinGirly @CNNVideo People act like he was shot because he was black, but if it was a white kid or a black cop no one would care."
500373700974112768,500372089967476736,Fri Aug 15 20:09:21 +0000 2014,@BrwnSkinGirly @CNNVideo do they count as part of the stupid LEO because their part of this investigation too. Video doesn't lie
500393408293523456,500358914416726016,Fri Aug 15 21:27:40 +0000 2014,@1984_levin @joefium9527 He attacked the cop!!!!!
500351933128130560,500351354733617152,Fri Aug 15 18:42:51 +0000 2014,@JMC2488 @CNNVideo @joefium9527 yeah it's ridiculous
500383410766872576,,Fri Aug 15 20:47:56 +0000 2014,"@corbinbluwaffle @thelegendzion They wouldn't release video if it wasn't. Hat, shoes and clothes are distinctive."
500360394851229696,500359510331248640,Fri Aug 15 19:16:29 +0000 2014,@t4bithafeline @TheSabber @1984_levin @JMC2488 @Natetastic1187 shouldn't have stole or resisted arrest brought it on himself
500367241888944130,500348365746737152,Fri Aug 15 19:43:41 +0000 2014,"@BrwnSkinGirly @CNNVideo even going extreme length to hire an actor that looks like Michael brown! Not saying murder was justified, it's not"
500368286027354113,500367241888944130,Fri Aug 15 19:47:50 +0000 2014,@Phillippman @CNNVideo i agree
500354964838166528,500350665315450881,Fri Aug 15 18:54:54 +0000 2014,“@TheSabber: @BrwnSkinGirly @CNNVideo he robbed swishers supposedly” smh
500350665315450881,500348806480035841,Fri Aug 15 18:37:49 +0000 2014,@BrwnSkinGirly @CNNVideo he robbed swishers supposedly
500361059040256000,500360256359129089,Fri Aug 15 19:19:07 +0000 2014,@1984_levin @joefium9527 @TheSabber @JMC2488 @Natetastic1187 killing other people because they kill people? Lol sorry didn't know it was
500359294181580800,500357905968033792,Fri Aug 15 19:12:06 +0000 2014,"@BrwnSkinGirly @CNNVideo thats not what i was referring to, i was just saying it doesnt have to be money to be a robbery"
500350761096990720,500350491550027776,Fri Aug 15 18:38:12 +0000 2014,@JMC2488 @CNNVideo I'm sure he wasn't just like trayvon Martin wasn't
500389197618761728,,Fri Aug 15 21:10:56 +0000 2014,@corbinbluwaffle @thelegendzion there's no proof he didn't.  Show me your proof of hands up being shot.
500397848425680897,500396220951842817,Fri Aug 15 21:45:18 +0000 2014,@robert10826 @thelegendzion you're still saying he went for the gun when there's no proof that he did i'm done with this conversation
500384204585435136,500383410766872576,Fri Aug 15 20:51:05 +0000 2014,"@robert10826 @corbinbluwaffle the point of releasing the video was to slander mike brown an give him a ""dangerous black male"" aesthetic"
529542083405955072,529541029910044672,Tue Nov 04 07:54:05 +0000 2014,@PrinceTaughtMe @3RDEYEGIRL get on board the seduction 747....
529657666843721729,529574549340553216,Tue Nov 04 15:33:23 +0000 2014,@sarah_mccrone @PrinceMuseum @3RDEYEGIRL no moneyyyyy :(
529542544573865985,529542083405955072,Tue Nov 04 07:55:55 +0000 2014,"@PrinceMuseum @3RDEYEGIRL I only wish. The Commodore Ballroom is calling Prince's name with Vancouver, he'll be back around… hopefully!"
529541029910044672,529540733020405760,Tue Nov 04 07:49:54 +0000 2014,@PrinceMuseum @3RDEYEGIRL it's a four hour flight from Vancouver to Toronto and I'm so tempted lol
529548830287876096,529546994520694784,Tue Nov 04 08:20:54 +0000 2014,@PrinceMuseum and oh my god the show already sold out in Toronto?!?! damn.
529590746018754560,529541029910044672,Tue Nov 04 11:07:27 +0000 2014,@PrinceTaughtMe @PrinceMuseum @3RDEYEGIRL I wld def go if I was only 2 hrs away. I once flew 11 hrs 2 C him in Vegas. Best night of my life!
529660640575897600,529657666843721729,Tue Nov 04 15:45:11 +0000 2014,@PrinceTaughtMe @PrinceMuseum @3RDEYEGIRL oh no:(
529658081840746496,529590746018754560,Tue Nov 04 15:35:01 +0000 2014,@mossequ1 @PrinceMuseum @3RDEYEGIRL it's across the country and 4 hours away lol and it's like $300 I think
529546994520694784,529542544573865985,Tue Nov 04 08:13:36 +0000 2014,@PrinceTaughtMe if you can make it tonight - do it :)
529661580649459712,529660640575897600,Tue Nov 04 15:48:56 +0000 2014,@sarah_mccrone @PrinceMuseum @3RDEYEGIRL :(
529550553773506560,529550101925343233,Tue Nov 04 08:27:45 +0000 2014,"@PrinceMuseum ohhhh! alright! I was confused because it said ""no longer on sale""!"
529550101925343233,529548830287876096,Tue Nov 04 08:25:57 +0000 2014,@PrinceTaughtMe I don't think it's even been on sale yet
529574549340553216,529541029910044672,Tue Nov 04 10:03:06 +0000 2014,@PrinceTaughtMe @PrinceMuseum @3RDEYEGIRL go!!!!! I would if I could!!
529547352907218944,529546994520694784,Tue Nov 04 08:15:02 +0000 2014,"@PrinceMuseum I doubt it! I don't got the money to go all the way out there! If I did, I definitely would! It would be fun! :)"
529745508148203523,529739968470867968,Tue Nov 04 21:22:25 +0000 2014,"WTW?! @CBCNews: Prince not playing Massey Hall tonight, promoter says http://t.co/MleQFsdS0P http://t.co/qPpE8zL2pF”"
529740809672077313,529739968470867968,Tue Nov 04 21:03:45 +0000 2014,".@CBCNews I can also confirm he will not be playing in Rankin Inlet, NU either"
529744627918991360,529742988160040960,Tue Nov 04 21:18:56 +0000 2014,@julianefti ive heard. But i refuse to leave. Everyone's still waiting.
529746860714758145,529739968470867968,Tue Nov 04 21:27:48 +0000 2014,"“@CBCNews: Prince not playing Massey Hall tonight, promoter says http://t.co/IUaL2ulFZf http://t.co/ZDYfGmZKX0” good. I was feeling bitter."
529758516031262720,529741730783191040,Tue Nov 04 22:14:07 +0000 2014,"@pattbraderson @CBCNews Hey now, some of us wait all day to hear word on how Prince is doing. #purplerain #gameblouses"
529740822238232577,529739968470867968,Tue Nov 04 21:03:48 +0000 2014,"athenaph what tease!!! RT @CBCNews: Prince not playing Massey Hall tonight, promoter says http://t.co/245JKmwWHH"
529827763855704064,529739968470867968,Wed Nov 05 02:49:17 +0000 2014,@CBCNews @PrinceNewsUSA 💜💜💜💜💜💜💜💜💜💜O(+&gt;
529741502323621890,529739968470867968,Tue Nov 04 21:06:30 +0000 2014,@CBCNews Of course not. I can't make it tonight. But Saturday.....
529748991849013248,529739968470867968,Tue Nov 04 21:36:16 +0000 2014,"@CBCNews And, ... ?
When @CBCNews asked Live Nation why no one made this clarification 4 or 5 hours earlier?"
529743000247992320,529739968470867968,Tue Nov 04 21:12:28 +0000 2014,@CBCNews good :-)
529741574742507520,529739968470867968,Tue Nov 04 21:06:48 +0000 2014,@CBCNews  lol.
529689031571808256,529687410611728384,Tue Nov 04 17:38:00 +0000 2014,"@LisaLaFlammeCTV yep, don't as me how I know, but yep"
529689606649020418,529687410611728384,Tue Nov 04 17:40:18 +0000 2014,"@LisaLaFlammeCTV Do you mean the artist formerly known as ""Strange Symbol""?"
529687957377413120,529687410611728384,Tue Nov 04 17:33:44 +0000 2014,@LisaLaFlammeCTV hope not
529690572630798338,529687410611728384,Tue Nov 04 17:44:08 +0000 2014,@LisaLaFlammeCTV @CTVToronto a suprise concert on Vancouver would be cool #cmonprince
529690952563433472,529687410611728384,Tue Nov 04 17:45:38 +0000 2014,@LisaLaFlammeCTV I am in a line up. It is going down Victoria Street to Queen.
529695704982491137,529695367680761856,Tue Nov 04 18:04:32 +0000 2014,"@TheSocialCTV I saw Prince in concert 2 years ago in halifax and honestly, was the most boring concert ever! Was so disappointed"
529696091638620160,529695367680761856,Tue Nov 04 18:06:04 +0000 2014,"@TheSocialCTV Love Prince, he was my first concert!! #PRINCEWATCH"
529695587390980097,529695367680761856,Tue Nov 04 18:04:03 +0000 2014,@TheSocialCTV Yes indeed !
529696892851347458,529695367680761856,Tue Nov 04 18:09:15 +0000 2014,@TheSocialCTV Where??? #Prince
529698240405729281,529697981751373824,Tue Nov 04 18:14:36 +0000 2014,@akrred @TheSocialCTV That's insane! I love Prince but there's no way I can get babysitting so last minute :(
529696619244306432,529695367680761856,Tue Nov 04 18:08:09 +0000 2014,@TheSocialCTV #birthdaygirl #prince  it's my Birthday ohhhh I would love to see my all time fav ❤️❤️❤️please get me in!
529701086815592449,529695367680761856,Tue Nov 04 18:25:55 +0000 2014,@TheSocialCTV I want tickets so bad!
529697981751373824,529696892851347458,Tue Nov 04 18:13:34 +0000 2014,@BabiesBaubles @TheSocialCTV Massey Hall tix 10$? #Prince
529664081100562432,529654186791944192,Tue Nov 04 15:58:52 +0000 2014,@CTVNews  he's still alive???
529654334456598529,529654186791944192,Tue Nov 04 15:20:08 +0000 2014,@CTVNews hey @stephb209 ^^^^
529654399455727617,529654186791944192,Tue Nov 04 15:20:23 +0000 2014,@CTVNews I guess it's no longer a surprise.
529680820324560897,529654186791944192,Tue Nov 04 17:05:23 +0000 2014,@CTVNews hahahaha well it's not much of a surprise now is it!? :P
529655597114085376,529654186791944192,Tue Nov 04 15:25:09 +0000 2014,"@CTVNews Next, maybe Vancouver, B.C?"
529655944066912257,529654186791944192,Tue Nov 04 15:26:32 +0000 2014,Exciting! Anyone going? RT @CTVNews Prince rumoured to performsurprise show in Toronto http://t.co/MaIAv6N5cj http://t.co/4YgRYJVk9K
529655164828139522,529654186791944192,Tue Nov 04 15:23:26 +0000 2014,"@CTVNews IF this were to be happening on Thursday, would consider flying Vancouver to To. in hopes of seeing him live. #OnBucketList"
529680436121702400,529654186791944192,Tue Nov 04 17:03:51 +0000 2014,@CTVNews who cares!!!!
529658952519540736,529654186791944192,Tue Nov 04 15:38:29 +0000 2014,"“@CTVNews: Prince rumoured to be performing in surprise show in Toronto http://t.co/ikEU0ijo3j http://t.co/h4hgLCIR0z”

How cool!"
529671977662185473,529655944066912257,Tue Nov 04 16:30:14 +0000 2014,@natashankpr I'll definitely be trying to get tix today!
529714853955399680,529713467184676864,Tue Nov 04 19:20:37 +0000 2014,“@billboard: Secret Prince show rumored for Toronto tonight http://t.co/03P4JFAC8R” @TheBruun
529715169942065152,529713467184676864,Tue Nov 04 19:21:52 +0000 2014,“@billboard: Secret Prince show rumored for Toronto tonight http://t.co/90Qxxfa6w7” Wishing this was NYC @pdubfunk
529736871707152385,529714853955399680,Tue Nov 04 20:48:06 +0000 2014,@Rachelle_JL I think it sold out in minus 4 minutes.
529714660690644992,529713467184676864,Tue Nov 04 19:19:51 +0000 2014,“@billboard: Secret Prince show rumored for Toronto tonight http://t.co/5Wvo9cdOkD” why does no one ever do secret shows in Ohio? 😔
529739950993203201,529736871707152385,Tue Nov 04 21:00:21 +0000 2014,@TheBruun noooooo!
529720542925176832,529720273285566464,Tue Nov 04 19:43:13 +0000 2014,"“@LiveNationON: In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight.” @AdamWylde"
529734310988103681,529722465522819072,Tue Nov 04 20:37:56 +0000 2014,@tianafeng Today was very Prince-like of Prince. All signs point to Toronto plans but the what & when are really up to him now...
529722465522819072,529722270433153025,Tue Nov 04 19:50:52 +0000 2014,@JillKrajewski are you still going to wait it out and see what happens?
529723588413489152,529720273285566464,Tue Nov 04 19:55:19 +0000 2014,@LiveNationON @masseyhall What about tomorrow night? #Prince in #Toronto still a possibility?
529723119913951232,529720273285566464,Tue Nov 04 19:53:28 +0000 2014,@LiveNationON @masseyhall Tomorrow Night?
529720506602516480,529720273285566464,Tue Nov 04 19:43:05 +0000 2014,"“?!?!? @JillKrajewski @LiveNationON: In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight.”"
529721182468444160,529720273285566464,Tue Nov 04 19:45:46 +0000 2014,"Poor suckers in line!  “@LiveNationON: In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight.”"
529721493962641408,529721009172410369,Tue Nov 04 19:47:00 +0000 2014,@beets But 3rd Eye Girl will be? Did you ask LN if The Artist Formerly Known As #Prince is playing?
529722212706971648,529722000076718082,Tue Nov 04 19:49:51 +0000 2014,@brofromanother @LiveNationON @masseyhall WHAT THE HELL EVEN JUST HAPPENED TODAY
529723713701543938,529720273285566464,Tue Nov 04 19:55:49 +0000 2014,"There ya go. @KiSS925 RT @LiveNationON: In response to inquiries, we can confirm that Prince will not be performing at @masseyhall tonight."
529722739196985345,529720506602516480,Tue Nov 04 19:51:57 +0000 2014,"@GreenHair14 ""Change of plans."" Hmmm. https://t.co/Es2VXUTvwj"
529722617318899712,529720273285566464,Tue Nov 04 19:51:28 +0000 2014,@LiveNationON @masseyhall it's probably @3RDEYEGIRL
